Generation,Crosses,Treatment,Exposure,Sample,Sex,Sugar.Weight,Glucose ,Trehalose,Glycogen,Fat.Weight,TAG,Fitness
F3,MhPc,HSD,Maternal,11,female,3.93,13.43608213,11.56792931,15.5518022,3.66,22.22585707,460
F3,MhPc,HSD,Maternal,12,female,3.86,11.83636447,10.5327591,12.22588374,3.19,38.28332673,515
F3,MhPc,HSD,Maternal,13,female,3.92,12.29984655,13.70812344,34.94431747,4.03,56.74152352,383
F3,MhPc,HSD,Maternal,14,female,3.86,12.00599218,11.75599204,32.72905687,3.43,54.09394021,274
F3,MhPc,HSD,Maternal,15,female,3.76,10.93076761,15.76005523,29.02784347,3.41,35.83051008,339
F3,MhPc,HSD,Maternal,16,female,3.93,12.71209943,17.96318792,34.09005239,3.56,26.08963376,217
F3,MhPc,HSD,Maternal,17,female,3.87,10.44240677,18.3823904,22.97221255,3.61,28.49514034,567
F3,MhPc,HSD,Maternal,18,female,3.87,13.09277829,17.45416119,11.63470398,3.46,27.20454672,544
F3,MhPc,HSD,Maternal,19,female,3.75,12.18528517,15.74390756,19.20179377,3.42,37.55868552,111
F3,MhPc,HSD,Maternal,20,female,3.63,9.72545346,12.39799169,16.87594182,3.79,27.66398507,140
F3,MhPc,HSD,Maternal,21,female,3.61,10.61285113,13.57947237,20.55916455,3.46,20.52334639,219
F3,MhPc,HSD,Maternal,22,female,3.58,7.280265803,7.186932922,14.34833145,3.66,43.97007422,817
F3,MhPc,HSD,Maternal,23,female,3.8,9.069516719,13.19309002,20.31981494,3.62,24.65776266,253
F3,MhPc,HSD,Maternal,24,female,4.25,8.304033412,8.311188217,13.00308184,3.67,13.2348119,329
F3,MhPc,HSD,Maternal,25,female,3.74,9.580111684,14.7279505,12.99843451,3.2,10.08318265,409
F3,MhPc,HSD,Maternal,26,female,3.66,12.13590264,18.21977078,33.24495702,3.46,23.16254326,NA
F3,MhPc,HSD,Maternal,27,female,3.39,7.373737374,12.77927298,19.4587497,3.1,33.24644172,NA
F3,MhPc,HSD,Maternal,28,female,3.98,7.807677211,19.83807712,24.23752432,3.47,42.46836721,NA
F3,MhPc,HSD,Maternal,29,female,3.7,10.32733412,24.79796344,29.69968807,4.16,33.50035166,NA
F3,MhPc,HSD,Maternal,30,female,3.44,9.26558812,19.49339052,23.39815562,3.47,13.54204125,NA
F3,McPh,HSD,Paternal,1,female,3.89,11.20443606,11.78736269,13.39963002,3.84,23.58444132,550
F3,McPh,HSD,Paternal,2,female,3.77,11.88539758,13.26833203,17.76863884,3.63,28.49144348,549
F3,McPh,HSD,Paternal,3,female,3.81,11.65198591,11.96706384,20.93900333,3.71,13.84805958,343
F3,McPh,HSD,Paternal,4,female,3.19,8.8329475,8.435644772,18.42363905,3.52,20.45835208,212
F3,McPh,HSD,Paternal,5,female,4,12.98276165,19.37973168,22.08944273,3.52,19.50031106,196
F3,McPh,HSD,Paternal,6,female,3.82,11.21616701,13.2965503,15.44800628,3.45,10.35868985,284
F3,McPh,HSD,Paternal,7,female,3.99,10.09369158,14.99492948,10.28445968,3.79,19.70719363,439
F3,McPh,HSD,Paternal,8,female,3.72,10.34020131,14.28857493,12.33186346,3.4,16.76551238,600
F3,McPh,HSD,Paternal,9,female,3.67,10.43767837,9.745427113,14.45638943,3.71,29.29833477,619
F3,McPh,HSD,Paternal,10,female,3.79,11.78155082,15.8615671,22.25958723,3.65,42.69831365,412
F3,McPh,HSD,Paternal,11,female,3.71,10.21029212,14.86692815,11.75055639,3.94,22.89196509,252
F3,McPh,HSD,Paternal,12,female,3.54,12.14191981,14.1269028,10.83105316,3.53,9.533727389,366
F3,McPh,HSD,Paternal,13,female,3.85,10.59251056,9.486049334,14.88871681,3.79,21.84950244,236
F3,McPh,HSD,Paternal,14,female,3.48,11.63236721,17.82389574,22.15916804,3.09,12.69664015,367
F3,McPh,HSD,Paternal,15,female,3.44,11.5912129,11.50672662,21.93687954,3.89,26.59444652,244
F3,McPh,HSD,Paternal,16,female,3.56,9.635915155,11.90402521,20.97781266,3.74,21.66935008,575
F3,McPh,HSD,Paternal,17,female,3.7,9.097343491,12.72095601,15.49695731,3.47,22.39012387,617
F3,McPh,HSD,Paternal,18,female,3.66,9.13503683,9.590326533,23.44658336,3.89,27.78730169,298
F3,McPh,HSD,Paternal,19,female,3.66,6.816826962,19.05751427,27.11276206,3.08,20.36680106,272
F3,McPh,HSD,Paternal,20,female,3.73,8.685555006,11.66312988,18.97273888,3.46,22.46768382,387
F3,McPh,HSD,Paternal,21,female,3.75,12.69004328,11.08395602,25.0049751,3.57,33.43855895,660
F3,McPh,HSD,Paternal,22,female,3.81,6.307151867,18.28094164,35.45436368,3.61,25.09757825,326
F3,McPh,HSD,Paternal,23,female,3.79,7.171488676,16.65365623,18.55797074,3.36,35.17385515,355
F3,McPh,HSD,Paternal,24,female,3.22,10.1240654,14.48968803,23.36543037,3.43,20.15089017,174
F3,McPh,HSD,Paternal,25,female,3.97,10.70707071,23.78599876,13.45015204,3.59,22.76632056,215
F3,McPh,HSD,Paternal,26,female,3.48,8.249341716,8.444903842,10.5032082,3.57,30.52582446,NA
F3,McPh,HSD,Paternal,27,female,3.82,13.14726861,14.67602132,22.57299424,3.57,22.64930415,NA
F3,McPh,HSD,Paternal,28,female,3.62,9.879896526,13.56727532,12.13309049,3.67,25.40795159,NA
F3,McPh,HSD,Paternal,29,female,3.47,11.10265774,17.82015718,13.62533949,3.28,26.74183128,NA
F3,McPh,HSD,Paternal,30,female,3.63,9.944296127,14.75013041,10.15143349,3.26,28.08172917,NA
F3,MhPh,HSD,Parental,1,female,3.78,14.23815555,10.46755181,28.29379473,3.32,24.33759712,99
F3,MhPh,HSD,Parental,2,female,3.7,9.91480611,10.83396943,21.20723607,2.95,27.11649972,628
F3,MhPh,HSD,Parental,3,female,3.97,13.18538963,16.54987329,32.13550009,3.58,22.84111676,201
F3,MhPh,HSD,Parental,4,female,3.53,9.538880022,13.26433807,15.28712417,3.46,30.96282139,197
F3,MhPh,HSD,Parental,5,female,3.86,13.18499106,19.4240347,18.78605369,3.63,24.12399707,251
F3,MhPh,HSD,Parental,6,female,3.52,13.40967894,14.93359385,20.31698193,3.97,20.57689165,236
F3,MhPh,HSD,Parental,7,female,3.82,15.35997803,20.96374687,34.78286939,3.85,41.3074384,406
F3,MhPh,HSD,Parental,8,female,3.61,15.50957402,11.7265341,26.78799453,3.81,39.35190314,214
F3,MhPh,HSD,Parental,9,female,3.65,9.704545954,13.32562631,18.23471159,3.92,33.62799516,226
F3,MhPh,HSD,Parental,10,female,3.68,10.21637834,17.67455533,18.80177363,3.84,25.15164005,223
F3,MhPh,HSD,Parental,11,female,3.8,14.21003581,11.95206272,27.54869314,3.75,26.29673111,336
F3,MhPh,HSD,Parental,12,female,3.67,14.07231581,15.41440883,22.16548827,3.44,24.24263748,400
F3,MhPh,HSD,Parental,13,female,3.64,12.17442248,13.90506249,17.06210527,3.55,34.89521379,275
F3,MhPh,HSD,Parental,14,female,3.72,13.1297559,18.08356781,32.5813997,3.37,38.5789368,451
F3,MhPh,HSD,Parental,15,female,3.41,8.340133046,8.984272561,12.34209391,3.71,27.75680181,141
F3,MhPh,HSD,Parental,16,female,3.83,9.862460089,12.17276873,12.36077018,3.56,32.66883989,248
F3,MhPh,HSD,Parental,17,female,3.73,11.27138097,11.66922443,23.063989,3.22,25.24480903,236
F3,MhPh,HSD,Parental,18,female,3.82,11.2525844,10.77452884,14.81371172,3.75,61.04513078,175
F3,MhPh,HSD,Parental,19,female,3.55,12.31435245,14.84290806,15.38228653,3.73,21.32683565,335
F3,MhPh,HSD,Parental,20,female,3.48,7.906391881,20.1655531,19.56375278,3.84,20.80516154,264
F3,MhPh,HSD,Parental,21,female,3.64,6.765626824,12.17475523,14.27613174,3.59,26.38712041,685
F3,MhPh,HSD,Parental,22,female,3.88,7.392295788,10.93035378,17.45355639,3.94,34.26469817,561
F3,MhPh,HSD,Parental,23,female,3.44,7.94098673,11.79026706,9.417898224,3.62,30.69949456,264
F3,MhPh,HSD,Parental,24,female,3.34,10.40468065,13.7006282,16.88049481,3.84,22.83563924,393
F3,MhPh,HSD,Parental,25,female,3.49,11.53100029,15.60718659,12.06806774,3.51,22.87485349,251
F3,MhPh,HSD,Parental,26,female,3.92,8.842718057,10.83218677,6.578153359,3.38,19.27020815,NA
F3,MhPh,HSD,Parental,27,female,3.14,8.580714494,15.89056154,13.56232941,3.71,13.40834185,NA
F3,MhPh,HSD,Parental,28,female,3.65,9.533295922,14.67113866,14.97269411,3.29,16.75491022,NA
F3,MhPh,HSD,Parental,29,female,3.82,7.19500998,19.24357739,15.53831994,3.94,17.8188372,NA
F3,MhPh,HSD,Parental,30,female,3.87,9.341811193,21.89425347,26.6983096,3.56,38.5681538,NA
